Table 2. Flow data for the Durban Eddy Winter carbon network. Rows = prey, Columns = predator. B = biomass, I = import. R = respiration, E = export. 
32 28 
 Diatoms 
 Flagellates 
 Bacteria 
 HM plankton 
 Small copepods 
 Medium copepods 
 Large copepods 
 Other lg zooplankton 
 Sm macrobenthos 
 Lg suspension feeder 
 Echinoderm 
 Mollusc 
 Prawn & shrimp 
 Large crustacean 
 Cuttlefish 
 Other cephalopod 
 Flatfish 
 Gurnard 
 Other benthic carnivorous fish 
 Lizardfish 
 Red tjor-tjor 
 Pinky 
 Other benthopelagic fish 
 Sm pelagic fish 
 Lg pelagic fish 
 Skates and rays 
20 15 4.2421 
20 18 19.136 
20 25 1.9424 
20 27 23.748 
20 28 0.2164 
20 30 42.943 
21 23 52.616 
21 28 0.1778 
21 30 991.42 
22 23 5.2616 
22 25 0.5932 
22 28 0.2052 
22 30 9.7401 
23 17 17.403 
23 19 45.968 
23 20 27.579 
23 21 91.83 
23 22 0.4973 
23 23 56.826 
23 25 23.133 
23 26 2.2469 
23 27 106.15 
23 28 5.9115 
23 30 225.0 
24 16 125.82 
24 17 17.403 
24 18 10.241 
24 25 4.4583 
24 27 94.99 
24 28 0.2325 
24 29 155.88 
24 30 155.88 
25 25 0.4942 
25 28 1.6149 
25 30 12.921 
26 26 0.8171 
26 28 9.3271 
26 30 12.369 
27 28 3.1166 
27 30 854.86 
28 28 0.0399 
28 30 7.9686 
29 3 1.29 
29 4 0.5726 
29 5 3.762 
29 6 8.712 
29 7 9.966 
29 8 1.1555 
29 9 11155.0 
29 10 1275.9 
29 11 139.23 
29 12 667.48 
29 24 128.33 
30 3 5.16 
30 4 2.2903 
30 9 305511.0 
30 11 508.02 
30 12 912.22 
31 3 118.68 
31 4 52.678 
32 1 1808.8 
32 2 875.0 
-1 
