Canada, Grand Banks of Newfoundland _ 655 ,   open ocean ,  WetWeight ,  BOX(-60.7741928100586 46,-42 55.3333320617676) ,  Bundy A.(2002). Adaptation of a Newfoundland-Labrador Ecopath model for 1985-1987 in statistical area 2J3KLNO to the area 2J3KL Information supporting past and present ecosystem models of Northern British Columbia and the Newfoundland shelf. pp 13-21. In Pitcher T.,Vasconcellos M.,Heymans S.J.J.,Brignall C.,Haggan N.   
31 30 
Whales 
Harp Seals 
Hooded Seals 
Seabirds 
Cod &gt; 35cm 
Cod &lt;= 35 cm 
G.halibut&gt;40cm 
G.halibut&lt;=40cm 
Aplaice&gt;35cm 
Aplaice&lt;=35cm 
Flounders 
Skates 
Redfish 
L.Dem.Feeders 
S.Dem.Feeders 
Capelin 
Sand lance 
Arctic cod 
L.Pel.Feeders 
Pisc. SPF 
Plankt. SPF 
Shrimp 
Large Crustacea 
Echinoderms 
Molluscs 
Polychaetes 
18 2 0.945484 
18 3 0.008381703 
18 4 0.03942 
18 5 0.1417157 
18 6 0.07063046 
18 7 0.01850403 
18 8 0.1913282 
18 9 0.001445184 
18 10 0.01524509 
18 12 0.0004325651 
18 15 0.05892575 
18 18 0.0212315 
18 31 2.202768 
19 2 0.004317278 
19 4 0.0006570001 
19 7 0.001284391 
19 31 0.01662394 
20 1 0.17413 
20 2 0.2201811 
20 3 0.01676341 
20 4 0.010512 
20 5 0.01133725 
20 6 0.01103601 
20 7 0.004153771 
20 8 0.03845031 
20 12 0.02508877 
20 15 0.01178515 
20 19 0.0219648 
20 31 0.8241891 
21 1 0.03134189 
21 2 0.1640566 
21 3 0.08800789 
21 4 0.019053 
21 5 0.02834313 
21 6 0.03090081 
21 7 0.01176902 
21 8 0.1153509 
21 12 0.003027956 
21 13 0.8548015 
21 14 0.04389209 
21 15 0.01767772 
21 19 0.01512595 
21 20 0.1748485 
21 31 2.363788 
22 2 0.155422 
22 4 0.003942001 
22 5 0.2380823 
22 6 0.1743689 
22 7 0.009215598 
22 8 0.08530941 
22 9 0.006620263 
22 10 0.04933866 
22 11 0.01393325 
22 12 0.009516433 
22 13 0.1213714 
22 14 0.132837 
22 15 0.1178515 
22 19 0.0009654861 
22 20 0.01793505 
22 21 0.05693028 
22 23 0.1757721 
22 31 2.000956 
23 5 0.2380823 
23 6 0.04855843 
