Table 1. Flow data for the Durban Eddy Summer carbon network. Rows = prey, Columns = predator. B = biomass, I = import. R = respiration, E = export. 
32 28 
 Diatoms 
 Flagellates 
 Bacteria 
 HM plankton 
 Small copepods 
 Medium copepods 
 Large copepods 
 Other lg zooplankton 
 Sm macrobenthos 
 Lg suspension feeder 
 Echinoderm 
 Mollusc 
 Prawn & shrimp 
 Large crustacean 
 Cuttlefish 
 Other cephalopod 
 Flatfish 
 Gurnard 
 Other benthic carnivorous fish 
 Lizardfish 
 Red tjor-tjor 
 Pinky 
 Other benthopelagic fish 
 Sm pelagic fish 
 Lg pelagic fish 
 Skates and rays 
 Sm benthic shark 
 Large sharks 
 Susp POC 
 Sed POC 
 DOC 
 DIC 
1 1.1495
2 1.2276
3 1.84
4 0.1964
5 0.3662
6 0.1714
7 0.0727
8 0.0346
9 3515.2
10 2122.8
11 154.39
12 138.3
13 335.05
14 88.01
15 720.6
16 233.29
17 130.33
18 336.31
19 73.615
20 52.748
21 83.209
22 13.953
23 252.27
24 83.127
25 5.637
26 15.634
27 238.45
28 18.0
29 7.28
30 378.6
31 271.2
32 30000.0
-1 
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 7.62
29 8800.0
30 173000.0
31 711.0
32 1820.0
-1 
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.0
30 0.0
31 297.0
32 0.0
-1 
1 171.35
2 191.88
3 97.52
4 14.139
5 33.694
6 15.768
7 6.6907
8 0.2526
9 175196.0
10 318.41
11 308.78
12 561.5
13 797.42
14 563.26
15 1225.0
16 272.95
17 557.15
18 749.98
19 208.33
20 195.7
21 234.65
22 44.509
23 668.52
24 578.56
25 35.592
26 18.136
27 472.14
28 23.346
29 0.0
30 0.0
31 0.0
32 0.0
-1 
1 3 5.934 
1 4 0.6333 
1 5 28.22 
1 6 6.1079 
1 7 2.5917 
1 8 0.0404 
1 11 7.2084 
1 24 393.62 
1 29 246.7 
2 3 5.934 
